BudgetID,Financial_Year,PeriodKey,SegmentID,StandardItemID,FundID,CostCentreID,ProjectID,DetailedItemID,VoteID,Budget_Amount,Adjusted_Amount,Forecast_Amount,Budget_Version,Approval_Date
2105,2025,202408,5,5,3,10,,8,3,42130,16875,45067,1,7/1/2024
2106,2025,202409,3,1,1,14,,8,5,30934,32012,37271,1,7/1/2024
2107,2025,202409,1,7,1,9,,3,5,41928,24320,26863,1,7/1/2024
2108,2025,202407,4,6,4,20,,5,2,49460,46345,42390,1,7/1/2024
2109,2025,202408,2,5,4,21,,2,3,41694,21578,27372,1,7/1/2024
2110,2025,202408,3,4,2,33,,4,1,21298,44658,34311,1,7/1/2024
2111,2025,202408,4,7,1,22,,2,4,22011,31672,45261,1,7/1/2024
2112,2025,202409,5,7,2,24,,1,1,28537,23201,29161,1,7/1/2024
2113,2025,202409,4,5,1,37,,7,4,25915,25108,23887,1,7/1/2024
2114,2025,202408,1,1,1,3,,1,2,16822,41401,38160,1,7/1/2024
2115,2025,202407,5,5,3,34,,4,1,30925,23220,12701,1,7/1/2024
2116,2025,202408,1,1,1,19,,8,3,17702,43222,36142,1,7/1/2024
2117,2025,202408,5,3,2,8,,3,2,43617,28310,15769,1,7/1/2024
2118,2025,202409,3,7,2,9,,1,3,21419,41850,37512,1,7/1/2024
2119,2025,202408,1,6,4,14,,2,3,21399,24395,44203,1,7/1/2024
2120,2025,202409,1,8,1,36,,3,5,39129,35363,14998,1,7/1/2024
2121,2025,202408,4,1,2,28,,3,2,31842,26168,45738,1,7/1/2024
2122,2025,202408,1,8,3,10,,3,3,33112,14064,48598,1,7/1/2024
2123,2025,202408,3,8,4,26,,6,5,18435,16338,35758,1,7/1/2024
2124,2025,202409,5,6,3,10,,1,1,46713,38899,37124,1,7/1/2024
2125,2025,202407,1,1,3,35,,8,5,41885,11003,45325,1,7/1/2024
2126,2025,202409,4,5,4,2,,1,4,21669,27229,25745,1,7/1/2024
2127,2025,202408,2,3,3,27,,6,5,41888,32571,31029,1,7/1/2024
2128,2025,202407,4,8,3,10,,2,1,43386,20678,11354,1,7/1/2024
2129,2025,202408,1,4,1,6,,7,5,31049,16016,30487,1,7/1/2024
2130,2025,202409,3,4,4,15,,4,5,28605,18887,46034,1,7/1/2024
2131,2025,202408,2,8,2,18,,3,2,10447,38728,46505,1,7/1/2024
2132,2025,202407,4,3,1,5,,3,1,37394,12816,35451,1,7/1/2024
2133,2025,202408,2,8,2,3,,8,5,32519,36200,48931,1,7/1/2024
2134,2025,202408,4,4,4,30,,1,3,36757,45659,31114,1,7/1/2024
2135,2025,202408,2,5,1,16,,4,1,33095,43504,13240,1,7/1/2024
2136,2025,202409,4,2,3,15,,6,2,11543,29699,18567,1,7/1/2024
2137,2025,202408,1,6,4,2,,8,1,47902,27674,35905,1,7/1/2024
2138,2025,202407,4,7,2,22,,5,1,32788,27284,40326,1,7/1/2024
2139,2025,202409,5,8,3,39,,3,1,25115,29459,10324,1,7/1/2024
2140,2025,202407,3,8,4,10,,3,1,45327,49665,39594,1,7/1/2024
2141,2025,202409,3,2,2,8,,8,1,16325,26107,39543,1,7/1/2024
2142,2025,202407,1,4,3,23,,7,3,32107,40321,35886,1,7/1/2024
2143,2025,202407,1,1,3,11,,7,4,44787,29813,31693,1,7/1/2024
2144,2025,202407,5,4,4,24,,6,3,15655,40597,40554,1,7/1/2024
2145,2025,202409,5,1,2,22,,1,4,18803,39026,39389,1,7/1/2024
2146,2025,202407,2,5,2,30,,8,1,45560,34570,46059,1,7/1/2024
2147,2025,202408,3,2,2,29,,8,2,34580,29894,34151,1,7/1/2024
2148,2025,202408,3,2,1,15,,7,1,39851,24764,25732,1,7/1/2024
2149,2025,202407,5,5,3,37,,1,4,41641,26170,44821,1,7/1/2024
2150,2025,202409,5,6,2,8,,8,4,23904,49624,12094,1,7/1/2024
2151,2025,202407,3,7,3,33,,7,2,22639,19204,48356,1,7/1/2024
2152,2025,202408,4,5,1,19,,3,3,18086,26639,37982,1,7/1/2024
2153,2025,202409,2,3,3,14,,8,5,28815,36516,49850,1,7/1/2024
2154,2025,202407,3,7,1,37,,1,5,17489,36066,10069,1,7/1/2024
2155,2025,202409,3,8,4,17,,4,4,47401,40969,27788,1,7/1/2024
2156,2025,202408,3,4,4,38,,3,5,17513,42929,37124,1,7/1/2024
2157,2025,202407,4,8,4,30,,2,3,31763,34271,23379,1,7/1/2024
2158,2025,202409,5,8,1,34,,6,5,11256,20630,26353,1,7/1/2024
2159,2025,202407,5,8,3,10,,8,3,12764,19545,11493,1,7/1/2024
2160,2025,202408,1,5,2,19,,5,1,49891,30395,46336,1,7/1/2024
2161,2025,202409,5,6,1,19,,8,4,13305,35494,19079,1,7/1/2024
2162,2025,202408,5,8,4,18,,5,2,24447,21158,39017,1,7/1/2024
2163,2025,202408,4,6,3,7,,6,2,26802,29508,14687,1,7/1/2024
2164,2025,202409,2,7,2,37,,4,1,14462,21770,19752,1,7/1/2024
2165,2025,202407,4,7,2,23,,6,4,28396,23852,25146,1,7/1/2024
2166,2025,202408,2,4,2,32,,1,1,32360,37878,19296,1,7/1/2024
2167,2025,202407,4,2,2,32,,7,3,30772,23323,47463,1,7/1/2024
2168,2025,202408,2,4,3,30,,5,4,30485,15969,29038,1,7/1/2024
2169,2025,202407,4,6,2,38,,6,1,19053,26615,28055,1,7/1/2024
2170,2025,202409,4,2,2,5,,5,2,20951,29113,28835,1,7/1/2024
2171,2025,202409,2,5,1,34,,6,5,12065,16808,46829,1,7/1/2024
2172,2025,202407,5,8,3,2,,6,3,15791,48134,16442,1,7/1/2024
2173,2025,202407,1,1,1,38,,5,1,12146,28177,16597,1,7/1/2024
2174,2025,202409,3,4,1,10,,5,3,35900,40257,42310,1,7/1/2024
2175,2025,202408,5,2,4,7,,2,3,20479,30499,17613,1,7/1/2024
2176,2025,202409,1,8,2,16,,3,1,26517,12929,42439,1,7/1/2024
2177,2025,202407,3,8,2,2,,8,4,17695,24795,12973,1,7/1/2024
2178,2025,202408,2,2,3,35,,4,5,34655,39091,31440,1,7/1/2024
2179,2025,202409,3,2,2,2,,5,4,43434,34399,37534,1,7/1/2024
2180,2025,202408,4,3,3,21,,5,2,43836,29709,27924,1,7/1/2024
2181,2025,202408,3,6,3,36,,4,1,21061,35275,19743,1,7/1/2024
2182,2025,202408,2,5,2,10,,1,5,48873,36746,29661,1,7/1/2024
2183,2025,202407,3,5,4,14,,5,2,14342,34155,20748,1,7/1/2024
2184,2025,202408,1,6,4,9,,6,2,29278,32971,24039,1,7/1/2024
2185,2025,202409,1,6,3,13,,5,2,38229,47121,37093,1,7/1/2024
2186,2025,202407,5,1,4,4,,7,2,33350,43364,33489,1,7/1/2024
2187,2025,202407,2,2,2,22,,7,3,34614,10488,45516,1,7/1/2024
2188,2025,202407,3,4,1,2,,3,3,44992,26005,16747,1,7/1/2024
2189,2025,202409,5,5,4,12,,8,1,34085,45871,37504,1,7/1/2024
2190,2025,202407,3,8,1,40,,5,1,49726,40434,29996,1,7/1/2024
2191,2025,202407,5,3,4,39,,8,1,37155,28847,35518,1,7/1/2024
2192,2025,202408,5,7,2,15,,3,2,42321,13907,13993,1,7/1/2024
2193,2025,202408,3,6,1,35,,3,1,23655,34330,40466,1,7/1/2024
2194,2025,202408,2,7,4,31,,3,3,32922,38907,34679,1,7/1/2024
2195,2025,202407,4,3,2,4,,4,1,37830,42793,32523,1,7/1/2024
2196,2025,202408,4,8,1,23,,8,3,33312,19976,43681,1,7/1/2024
2197,2025,202409,1,1,2,17,,8,4,16345,17240,10317,1,7/1/2024
2198,2025,202409,4,8,3,27,,5,4,37615,44028,20579,1,7/1/2024
2199,2025,202409,1,5,3,40,,3,5,49496,19249,22293,1,7/1/2024
2200,2025,202407,1,7,2,17,,7,3,45536,27732,27927,1,7/1/2024
2201,2025,202409,2,1,3,2,,3,1,27340,34618,32288,1,7/1/2024
2202,2025,202409,1,4,3,2,,4,1,26815,19885,21536,1,7/1/2024
2203,2025,202408,2,5,3,28,,2,3,39314,11792,28797,1,7/1/2024
2204,2025,202407,4,6,4,18,,8,4,25403,35643,18685,1,7/1/2024
2205,2025,202407,2,3,1,28,,4,2,36744,14040,39563,1,7/1/2024
2206,2025,202408,4,5,4,10,,8,4,26278,11224,46980,1,7/1/2024
2207,2025,202409,1,8,2,15,,5,2,38829,19209,25129,1,7/1/2024
2208,2025,202408,3,3,3,35,,1,4,12621,24051,20951,1,7/1/2024
2209,2025,202408,2,2,3,31,,7,4,27918,14563,37420,1,7/1/2024
2210,2025,202409,3,8,2,40,,8,3,13054,24835,31687,1,7/1/2024
2211,2025,202407,1,7,1,37,,6,3,39769,47208,17790,1,7/1/2024
2212,2025,202409,5,2,4,7,,5,5,21233,24104,30166,1,7/1/2024
2213,2025,202408,4,4,1,11,,1,3,29270,14132,16042,1,7/1/2024
2214,2025,202408,1,6,1,21,,5,2,44768,49316,39145,1,7/1/2024
2215,2025,202408,1,2,1,28,,5,1,43317,11735,35726,1,7/1/2024
2216,2025,202408,3,5,3,21,,5,2,48338,18080,41673,1,7/1/2024
2217,2025,202408,2,7,1,30,,7,3,21054,49068,37294,1,7/1/2024
2218,2025,202408,4,8,2,11,,4,1,48828,28636,19976,1,7/1/2024
2219,2025,202408,3,3,1,13,,1,3,46215,36442,39400,1,7/1/2024
2220,2025,202408,3,3,1,11,,7,3,20892,40794,26766,1,7/1/2024
2221,2025,202407,3,6,3,36,,6,1,44029,41455,20168,1,7/1/2024
2222,2025,202409,2,7,2,32,,1,5,26180,49927,10292,1,7/1/2024
2223,2025,202407,2,7,1,34,,2,4,32502,44265,44442,1,7/1/2024
2224,2025,202407,3,2,2,19,,4,3,39693,28608,27576,1,7/1/2024
2225,2025,202408,5,7,3,19,,7,3,47902,38809,18939,1,7/1/2024
2226,2025,202407,5,2,1,6,,5,5,35080,37409,38460,1,7/1/2024
2227,2025,202407,4,5,1,31,,3,4,36797,41951,31870,1,7/1/2024
2228,2025,202408,5,6,3,18,,8,3,11709,48939,17687,1,7/1/2024
2229,2025,202407,3,7,3,38,,4,2,12388,21786,15781,1,7/1/2024
2230,2025,202408,1,3,2,6,,8,2,33023,29122,18753,1,7/1/2024
2231,2025,202408,2,1,2,14,,3,5,49983,24385,31176,1,7/1/2024
2232,2025,202408,2,1,3,26,,7,3,30432,27334,42254,1,7/1/2024
2233,2025,202409,2,1,4,22,,1,1,28074,11645,40148,1,7/1/2024
2234,2025,202408,5,1,3,7,,1,3,47257,41144,34098,1,7/1/2024
2235,2025,202408,4,2,2,7,,7,2,44661,13090,25941,1,7/1/2024
2236,2025,202408,1,6,1,8,,8,4,27904,33916,24546,1,7/1/2024
2237,2025,202408,2,1,3,4,,8,5,24956,43900,25566,1,7/1/2024
2238,2025,202407,5,3,1,11,,7,3,25566,16235,18338,1,7/1/2024
2239,2025,202407,4,4,1,25,,6,4,41036,15991,11150,1,7/1/2024
2240,2025,202409,4,2,4,36,,1,5,10939,48164,41494,1,7/1/2024
2241,2025,202409,3,2,1,36,,6,1,47421,25753,22764,1,7/1/2024
2242,2025,202407,1,8,4,8,,2,4,32779,14404,10760,1,7/1/2024
2243,2025,202408,2,8,2,17,,6,3,35537,22672,42383,1,7/1/2024
2244,2025,202409,5,1,4,38,,5,2,39533,17221,19230,1,7/1/2024
2245,2025,202408,5,8,3,18,,8,4,45865,43849,19304,1,7/1/2024
2246,2025,202409,4,8,2,9,,2,3,28678,21673,13021,1,7/1/2024
2247,2025,202408,2,7,3,26,,7,1,28439,16130,45360,1,7/1/2024
2248,2025,202407,2,5,3,17,,2,5,40878,42954,24562,1,7/1/2024
2249,2025,202407,3,6,2,23,,2,4,42533,11745,40285,1,7/1/2024
2250,2025,202408,2,5,4,37,,2,4,45084,38291,13823,1,7/1/2024
2251,2025,202409,1,3,2,29,,2,1,31414,26294,30596,1,7/1/2024
2252,2025,202409,4,5,2,18,,2,2,39225,38416,44571,1,7/1/2024
2253,2025,202408,1,2,1,18,,3,1,13391,44461,19629,1,7/1/2024
2254,2025,202407,3,7,3,24,,6,3,44836,26352,32347,1,7/1/2024
2255,2025,202408,1,2,4,36,,5,2,28020,10019,25847,1,7/1/2024
2256,2025,202409,1,7,4,16,,3,1,41659,40189,43016,1,7/1/2024
2257,2025,202409,3,6,4,30,,1,5,49859,38498,27809,1,7/1/2024
2258,2025,202408,3,7,4,35,,7,3,46309,23772,42232,1,7/1/2024
2259,2025,202409,4,8,4,12,,4,2,16127,13630,48343,1,7/1/2024
2260,2025,202408,3,2,3,13,,5,2,15928,32651,37208,1,7/1/2024
2261,2025,202409,5,1,2,27,,4,4,48961,30296,27941,1,7/1/2024
2262,2025,202408,4,3,3,9,,6,2,22985,43515,34138,1,7/1/2024
2263,2025,202409,5,7,2,24,,5,1,37554,48920,15796,1,7/1/2024
2264,2025,202408,1,8,4,19,,6,5,15140,14084,27170,1,7/1/2024
2265,2025,202407,3,8,4,14,,3,5,15425,21952,43448,1,7/1/2024
2266,2025,202407,2,3,2,3,,4,1,22846,31004,37841,1,7/1/2024
2267,2025,202407,5,2,2,28,,6,1,35467,27945,39020,1,7/1/2024
2268,2025,202407,2,3,3,33,,1,2,28294,41103,39012,1,7/1/2024
2269,2025,202409,4,4,1,7,,5,2,44584,38281,38964,1,7/1/2024
2270,2025,202407,2,2,4,25,,3,5,25466,13855,21420,1,7/1/2024
2271,2025,202407,2,7,2,1,,3,2,44100,14978,34731,1,7/1/2024
2272,2025,202407,5,7,1,29,,7,3,29809,15402,40205,1,7/1/2024
2273,2025,202409,2,3,3,8,,4,5,24607,16729,47069,1,7/1/2024
2274,2025,202407,3,2,3,8,,3,4,31490,35693,27664,1,7/1/2024
2275,2025,202409,2,8,3,4,,8,2,32223,41594,11080,1,7/1/2024
2276,2025,202409,2,8,3,10,,3,2,48722,10748,42150,1,7/1/2024
2277,2025,202409,1,7,4,11,,5,1,12029,48800,20383,1,7/1/2024
2278,2025,202407,4,1,1,21,,7,2,49824,19933,10315,1,7/1/2024
2279,2025,202407,1,1,4,7,,4,3,18521,10335,11892,1,7/1/2024
2280,2025,202408,3,8,1,16,,2,1,38642,17954,37297,1,7/1/2024
2281,2025,202407,2,1,2,25,,3,2,30103,28098,45729,1,7/1/2024
2282,2025,202409,3,1,4,23,,6,3,48346,16634,44041,1,7/1/2024
2283,2025,202407,4,2,1,29,,1,5,17897,14157,21155,1,7/1/2024
2284,2025,202408,1,8,4,25,,2,1,14993,26060,20357,1,7/1/2024
2285,2025,202407,3,6,2,22,,6,1,43140,12770,22499,1,7/1/2024
2286,2025,202408,3,8,1,31,,4,4,37331,23550,23555,1,7/1/2024
2287,2025,202407,5,1,2,10,,6,2,48648,39581,22195,1,7/1/2024
2288,2025,202409,2,1,4,39,,3,2,21995,36855,13743,1,7/1/2024
2289,2025,202408,4,6,4,3,,6,4,21659,38613,31157,1,7/1/2024
2290,2025,202409,1,4,1,13,,6,4,16631,19973,20830,1,7/1/2024
2291,2025,202409,5,8,4,34,,4,3,38252,33028,40454,1,7/1/2024
2292,2025,202407,2,4,4,13,,1,3,30650,11236,49282,1,7/1/2024
2293,2025,202409,1,2,4,29,,2,3,20663,22157,41945,1,7/1/2024
2294,2025,202409,5,2,2,40,,8,2,45514,33984,11365,1,7/1/2024
2295,2025,202407,2,7,4,7,,3,2,38455,47382,38283,1,7/1/2024
2296,2025,202409,2,6,3,26,,8,1,47651,42526,23910,1,7/1/2024
2297,2025,202408,1,1,4,6,,1,5,38100,46853,11200,1,7/1/2024
2298,2025,202408,4,5,1,6,,2,3,27067,39854,26709,1,7/1/2024
2299,2025,202407,3,6,4,17,,4,5,30865,47775,37760,1,7/1/2024
2300,2025,202408,4,2,2,36,,2,1,22365,14662,36401,1,7/1/2024
2301,2025,202409,3,7,3,13,,8,5,25781,15148,23641,1,7/1/2024
2302,2025,202408,2,6,3,4,,4,4,18789,20877,17444,1,7/1/2024
2303,2025,202409,3,8,3,35,,1,3,17387,12619,44530,1,7/1/2024
2304,2025,202407,4,3,2,21,,1,1,31412,14653,41894,1,7/1/2024
2305,2025,202407,2,5,1,32,,3,5,46892,44687,20824,1,7/1/2024
2306,2025,202408,4,3,2,33,,8,5,33555,17163,21741,1,7/1/2024
2307,2025,202407,5,3,3,24,,5,1,17596,25299,12497,1,7/1/2024
2308,2025,202408,4,7,2,8,,5,3,14198,23249,18966,1,7/1/2024
2309,2025,202407,2,7,1,18,,2,3,20951,30022,36580,1,7/1/2024
2310,2025,202409,5,2,2,40,,8,5,46069,21516,35904,1,7/1/2024
2311,2025,202408,3,7,1,26,,1,1,37002,14120,42446,1,7/1/2024
2312,2025,202408,2,7,4,28,,3,4,33355,17849,29231,1,7/1/2024
2313,2025,202408,3,6,4,25,,6,4,45280,17992,47070,1,7/1/2024
2314,2025,202407,4,4,2,11,,6,1,38893,19625,29589,1,7/1/2024
2315,2025,202408,2,7,2,39,,2,2,45042,45668,16263,1,7/1/2024
2316,2025,202409,5,4,4,27,,5,4,46759,42797,30895,1,7/1/2024
2317,2025,202408,5,5,2,33,,2,5,41909,15568,15921,1,7/1/2024
2318,2025,202407,3,8,3,13,,5,3,13410,24526,47944,1,7/1/2024
2319,2025,202407,1,5,4,23,,1,1,22535,33162,23984,1,7/1/2024
2320,2025,202408,4,2,3,35,,1,5,40542,42988,22320,1,7/1/2024
2321,2025,202409,4,2,4,23,,2,2,13994,49520,39651,1,7/1/2024
2322,2025,202407,3,3,2,18,,6,3,48043,46942,28217,1,7/1/2024
2323,2025,202408,2,4,4,23,,7,5,42640,11895,20370,1,7/1/2024
2324,2025,202409,2,8,1,22,,4,2,19668,35283,16846,1,7/1/2024
2325,2025,202408,2,8,3,2,,1,1,35497,21373,29150,1,7/1/2024
2326,2025,202408,5,2,1,16,,2,4,18059,47623,47595,1,7/1/2024
2327,2025,202407,2,8,4,27,,3,5,36694,10907,20967,1,7/1/2024
2328,2025,202408,3,3,4,40,,5,5,35674,14995,33151,1,7/1/2024
2329,2025,202409,5,5,3,17,,8,4,39812,17903,46859,1,7/1/2024
2330,2025,202408,2,7,4,31,,5,5,44833,11845,15376,1,7/1/2024
2331,2025,202407,3,4,1,34,,5,1,36976,28518,15017,1,7/1/2024
2332,2025,202407,2,4,1,20,,6,5,47700,47695,15964,1,7/1/2024
2333,2025,202409,5,5,1,31,,6,3,43594,34080,46991,1,7/1/2024
2334,2025,202407,3,3,4,4,,1,1,42108,33178,15925,1,7/1/2024
2335,2025,202408,1,7,4,10,,6,5,31616,14334,22452,1,7/1/2024
2336,2025,202408,1,2,2,26,,1,1,24126,35379,49290,1,7/1/2024
2337,2025,202407,2,4,2,4,,2,1,25972,27491,37581,1,7/1/2024
2338,2025,202407,2,8,3,13,,2,1,10751,15759,47062,1,7/1/2024
2339,2025,202408,5,4,4,12,,7,5,26345,23367,31951,1,7/1/2024
2340,2025,202409,4,7,2,35,,6,3,47844,11821,24740,1,7/1/2024
2341,2025,202409,1,2,4,9,,4,4,16696,24839,14775,1,7/1/2024
2342,2025,202409,5,8,3,11,,7,3,49151,49420,44387,1,7/1/2024
2343,2025,202407,5,4,2,23,,5,5,42054,10857,12271,1,7/1/2024
2344,2025,202409,2,6,4,37,,1,3,25948,37564,30846,1,7/1/2024
2345,2025,202409,5,4,1,9,,8,1,38953,30055,48560,1,7/1/2024
2346,2025,202408,4,8,4,16,,7,1,18567,29637,27613,1,7/1/2024
2347,2025,202408,1,7,2,33,,4,4,33254,43856,34460,1,7/1/2024
2348,2025,202407,4,2,4,21,,6,2,35183,16390,25678,1,7/1/2024
2349,2025,202407,2,2,4,37,,1,3,17243,36081,33631,1,7/1/2024
2350,2025,202409,4,7,3,29,,2,1,11150,44826,47902,1,7/1/2024
2351,2025,202407,2,7,3,25,,6,2,40604,23528,30203,1,7/1/2024
2352,2025,202407,4,8,4,19,,8,2,32916,27529,17231,1,7/1/2024
2353,2025,202409,4,6,1,13,,7,2,39297,13851,33921,1,7/1/2024
2354,2025,202409,1,7,1,24,,8,1,11078,10922,46917,1,7/1/2024
2355,2025,202408,4,2,3,21,,8,3,46738,23994,23511,1,7/1/2024
2356,2025,202407,1,6,1,23,,1,1,25146,10552,29878,1,7/1/2024
2357,2025,202408,5,7,2,25,,2,1,28854,16203,26700,1,7/1/2024
2358,2025,202409,1,5,1,34,,1,1,17553,39416,45909,1,7/1/2024
2359,2025,202408,5,7,4,24,,2,5,36645,30398,40893,1,7/1/2024
2360,2025,202408,4,5,3,35,,2,5,17326,49766,28147,1,7/1/2024
2361,2025,202409,3,8,3,31,,3,3,42022,20390,17368,1,7/1/2024
2362,2025,202408,5,1,2,37,,1,2,29301,44476,46170,1,7/1/2024
2363,2025,202408,3,7,1,31,,2,2,10028,32892,46108,1,7/1/2024
2364,2025,202407,1,6,3,37,,4,2,30543,45296,29717,1,7/1/2024
2365,2025,202409,2,2,1,36,,7,1,31643,34543,26825,1,7/1/2024
2366,2025,202409,5,6,1,13,,7,5,24107,45224,37263,1,7/1/2024
2367,2025,202408,3,2,2,7,,2,4,33283,49181,48453,1,7/1/2024
2368,2025,202407,4,1,4,22,,2,2,25283,15013,41148,1,7/1/2024
2369,2025,202408,5,7,2,6,,6,3,14089,45229,23896,1,7/1/2024
2370,2025,202409,3,2,4,39,,4,5,30830,27973,23661,1,7/1/2024
2371,2025,202408,1,8,3,21,,7,5,41915,18639,26891,1,7/1/2024
2372,2025,202407,5,4,1,11,,2,5,47676,21249,37549,1,7/1/2024
2373,2025,202408,5,2,2,27,,6,3,20110,24620,14103,1,7/1/2024
2374,2025,202408,1,5,4,8,,2,2,41317,22637,46165,1,7/1/2024
2375,2025,202407,1,6,3,36,,2,3,45695,49094,26689,1,7/1/2024
2376,2025,202407,5,3,3,33,,5,1,40007,29858,38616,1,7/1/2024
2377,2025,202407,1,7,2,4,,7,3,38932,23231,10578,1,7/1/2024
2378,2025,202409,2,7,4,30,,7,3,14730,15136,24091,1,7/1/2024
2379,2025,202409,3,2,1,34,,1,2,13607,29084,27260,1,7/1/2024
2380,2025,202408,5,5,4,15,,7,1,42066,32831,29807,1,7/1/2024
2381,2025,202408,1,1,2,31,,8,4,30838,40642,24819,1,7/1/2024
2382,2025,202407,4,6,2,14,,7,2,30994,17194,20187,1,7/1/2024
2383,2025,202408,5,4,3,25,,8,2,30010,23848,24441,1,7/1/2024
2384,2025,202409,4,3,2,27,,7,3,33083,19769,13806,1,7/1/2024
2385,2025,202409,3,3,4,9,,1,2,27305,25711,17438,1,7/1/2024
2386,2025,202408,5,3,3,31,,2,2,20320,19573,28724,1,7/1/2024
2387,2025,202407,1,3,1,9,,2,2,20639,26151,10374,1,7/1/2024
2388,2025,202407,1,3,4,3,,4,5,13230,16922,16176,1,7/1/2024
2389,2025,202409,5,7,1,1,,2,3,36690,22687,11819,1,7/1/2024
2390,2025,202408,1,6,3,6,,7,4,38286,26886,39317,1,7/1/2024
2391,2025,202408,1,4,1,14,,7,1,33125,15085,32448,1,7/1/2024
2392,2025,202408,3,1,2,27,,2,4,49696,38586,12641,1,7/1/2024
2393,2025,202408,5,1,3,33,,1,2,11704,13006,16374,1,7/1/2024
2394,2025,202407,4,8,1,10,,1,3,33924,21868,33483,1,7/1/2024
2395,2025,202408,1,5,2,16,,2,1,31685,29430,44213,1,7/1/2024
2396,2025,202409,3,3,4,18,,1,5,41530,22108,45045,1,7/1/2024
2397,2025,202408,4,3,2,11,,8,1,29891,30780,14884,1,7/1/2024
2398,2025,202408,4,4,2,11,,7,3,49735,26596,24411,1,7/1/2024
2399,2025,202408,1,7,4,30,,5,1,17532,22583,27647,1,7/1/2024
2400,2025,202407,4,8,2,10,,3,1,16687,10085,16282,1,7/1/2024
2401,2025,202408,5,3,3,28,,3,2,12385,18851,42172,1,7/1/2024
2402,2025,202407,2,5,2,32,,2,5,10724,14619,30006,1,7/1/2024
2403,2025,202408,1,6,2,22,,3,5,28887,45806,25088,1,7/1/2024
2404,2025,202409,2,1,2,38,,1,5,47822,18668,11929,1,7/1/2024
2405,2025,202408,2,4,3,40,,5,3,39585,48038,29351,1,7/1/2024
2406,2025,202409,5,7,2,23,,6,5,40594,49689,49270,1,7/1/2024
2407,2025,202407,3,6,2,23,,3,4,30812,34442,10446,1,7/1/2024
2408,2025,202407,2,6,3,15,,6,4,12438,21422,13283,1,7/1/2024
2409,2025,202409,1,6,3,36,,6,5,43196,37046,29429,1,7/1/2024
2410,2025,202407,4,6,1,3,,6,3,22164,22139,27122,1,7/1/2024
2411,2025,202407,1,5,4,6,,2,1,47027,25795,45803,1,7/1/2024
2412,2025,202408,5,6,1,33,,4,3,30406,11202,14734,1,7/1/2024
2413,2025,202408,3,5,3,7,,6,2,36020,40082,12463,1,7/1/2024
2414,2025,202407,1,8,3,18,,5,1,49768,45380,34339,1,7/1/2024
2415,2025,202408,1,5,4,6,,6,5,43009,25159,43851,1,7/1/2024
2416,2025,202409,5,7,4,4,,1,1,12755,17212,46314,1,7/1/2024
2417,2025,202407,2,5,3,23,,8,2,39383,32584,10602,1,7/1/2024
2418,2025,202407,2,6,3,8,,8,4,45857,16016,33063,1,7/1/2024
2419,2025,202407,1,2,2,34,,3,2,16118,38846,28920,1,7/1/2024
2420,2025,202409,1,5,2,24,,3,3,18091,38278,48053,1,7/1/2024
2421,2025,202408,1,8,2,28,,8,4,36717,37569,24635,1,7/1/2024
2422,2025,202407,2,5,1,37,,2,3,17277,32801,15754,1,7/1/2024
2423,2025,202409,1,6,4,6,,6,5,46628,25821,40938,1,7/1/2024
2424,2025,202409,5,5,2,7,,6,3,34819,43860,47986,1,7/1/2024
2425,2025,202409,4,3,4,11,,6,1,47750,22674,42090,1,7/1/2024
2426,2025,202409,3,2,3,14,,3,4,31588,35841,41436,1,7/1/2024
2427,2025,202409,4,4,1,13,,2,5,44816,35710,48522,1,7/1/2024
2428,2025,202408,4,1,2,5,,3,1,42181,10163,21581,1,7/1/2024
2429,2025,202409,5,8,4,13,,7,4,26699,13424,40183,1,7/1/2024
2430,2025,202408,2,7,3,25,,2,3,37742,32532,21682,1,7/1/2024
2431,2025,202409,5,7,4,28,,6,3,45398,45579,36403,1,7/1/2024
2432,2025,202409,5,5,1,5,,4,4,33715,46382,26010,1,7/1/2024
2433,2025,202409,5,6,1,18,,5,5,17068,28527,14510,1,7/1/2024
2434,2025,202409,4,2,4,8,,8,1,33150,27621,26283,1,7/1/2024
2435,2025,202407,2,1,1,30,,1,3,35845,26067,15128,1,7/1/2024
2436,2025,202409,3,1,2,10,,7,3,13153,25601,41915,1,7/1/2024
2437,2025,202408,4,5,2,33,,1,2,36369,30498,16654,1,7/1/2024
2438,2025,202409,4,3,1,20,,2,2,37114,24125,37635,1,7/1/2024
2439,2025,202408,3,8,1,28,,2,4,13116,47164,22116,1,7/1/2024
2440,2025,202407,2,5,3,5,,4,4,10854,21219,35148,1,7/1/2024
2441,2025,202409,1,6,3,13,,4,3,25164,17206,30349,1,7/1/2024
2442,2025,202409,5,3,2,14,,1,4,27271,23723,15234,1,7/1/2024
2443,2025,202408,1,6,2,35,,1,1,13719,32870,25739,1,7/1/2024
2444,2025,202407,2,7,1,26,,6,5,43541,47811,48842,1,7/1/2024
2445,2025,202407,2,7,1,21,,7,3,15339,27144,21361,1,7/1/2024
2446,2025,202409,5,2,4,25,,4,1,18732,36777,25651,1,7/1/2024
2447,2025,202407,5,3,1,25,,3,4,34139,15840,14238,1,7/1/2024
2448,2025,202407,2,1,3,34,,6,1,35063,19232,32330,1,7/1/2024
2449,2025,202407,3,6,2,23,,7,5,45513,31264,44382,1,7/1/2024
2450,2025,202407,1,8,1,12,,5,3,20696,40889,25906,1,7/1/2024
2451,2025,202407,4,4,4,6,,2,5,25533,25716,14998,1,7/1/2024
